,,,count,mean,mean,mean,sum,sum,sum,Transport
,,,Severity,Distance(mi),Duration_Time,Severity,Distance(mi),Duration_Time,Severity,Transport
State,year,month,,,,,,,,
CO,19,11,1549,0.6894241452864002,65.3117710350764,2.568754034861201,1067.9180010486339,101167.93333333335,3979,3811.0
CO,19,12,1255,0.4357673309241504,57.38881806108895,2.6390438247011954,546.8880003098087,72022.96666666663,3312,4387.0
CO,20,1,1230,0.44503739954844695,58.66131436314354,2.6154471544715445,547.3960014445897,72153.41666666656,3217,4642.0
CO,20,2,1506,0.4079873860819889,58.1954625940682,2.50863213811421,614.4290034394753,87642.36666666671,3778,3784.0
CO,20,3,1512,0.4406970901869583,52.996682098765355,2.492724867724868,666.334000362681,80130.98333333322,3769,3670.0
CO,20,4,1794,0.5567703464864147,53.09758454106242,2.3651059085841695,998.8460015966278,95257.06666666598,4243,2757.0
CO,20,5,1506,0.36954581670162995,55.12889552899512,2.543160690571049,556.5359999526547,83024.11666666665,3830,3458.0
CO,20,6,2056,0.2875432874509857,54.62449740596588,2.573443579766537,591.1889989992266,112307.96666666586,5291,
CT,16,3,78,1.183871794871795,360.0,2.5256410256410255,92.342,28080.0,197,2593.0
CT,16,4,251,1.0128047808764937,359.5727091633466,2.601593625498008,254.2139999999999,90252.75,653,2538.0
CT,16,5,243,1.3098148148148139,359.14183813443077,2.5925925925925926,318.2849999999998,87271.46666666667,630,2857.0
CT,16,6,364,0.8648296703296702,250.44180402930402,2.5741758241758244,314.79799999999994,91160.81666666667,937,2813.0
CT,16,7,453,0.7370927152317883,175.13318616629874,2.6203090507726268,333.90300000000013,79335.33333333333,1187,2872.0
CT,16,8,490,0.5240857142857143,157.30435374149658,2.5755102040816324,256.80199999999996,77079.13333333333,1262,2876.0
CT,16,9,483,0.40115320910973085,138.444099378882,2.629399585921325,193.757,66868.5,1270,2695.0
CT,16,10,534,0.6897041198501873,155.06526217228466,2.548689138576779,368.302,82804.85,1361,2842.0
CT,16,11,714,0.6820770308123252,151.51015406162466,2.5056022408963585,487.00300000000016,108178.25,1789,2692.0
CT,16,12,591,0.7899424703891716,169.65927805978566,2.6006768189509306,466.85600000000045,100268.63333333333,1537,2527.0
CT,17,1,539,0.7273933209647498,174.13466295609155,2.589981447124304,392.06500000000017,93858.58333333334,1396,2456.0
CT,17,2,533,0.7302082551594758,160.209287054409,2.647279549718574,389.20100000000065,85391.55,1411,2274.0
CT,17,3,596,0.8935083892617455,163.69854586129756,2.6040268456375837,532.5310000000003,97564.33333333334,1552,2493.0
CT,17,4,436,1.0063990825688063,163.86410550458714,2.7041284403669725,438.78999999999957,71444.75,1179,2571.0
CT,17,5,426,0.9983427223006001,182.82875586854456,2.6455399061032865,425.2939997000556,77885.04999999999,1127,2918.0
CT,17,6,569,0.8937855898790118,154.9194200351494,2.6291739894551847,508.5640006411577,88149.15000000001,1496,2855.0
CT,17,7,519,1.280042390700728,156.48394348105333,2.5934489402697496,664.3420007736778,81215.16666666667,1346,2856.0
CT,17,8,613,1.381845021681147,163.42683523654162,2.5791190864600324,847.0709982905432,100180.65000000001,1581,2865.0
CT,17,9,561,1.1599572181463111,140.07837195484257,2.606060606060606,650.7359993800806,78583.96666666667,1462,2715.0
CT,17,10,666,1.3809474489589595,133.78573573573573,2.6006006006006004,919.7110010066671,89101.29999999999,1732,2864.0
CT,17,11,693,1.4792034612244198,135.83989898989898,2.585858585858586,1025.0879986285229,94137.04999999999,1792,2746.0
CT,17,12,584,1.3419708908682226,150.7515410958904,2.6113013698630136,783.711000267042,88038.89999999998,1525,2513.0
CT,18,1,595,1.1570705880799483,145.51187675070025,2.5512605042016805,688.4569999075693,86579.56666666665,1518,2273.0
CT,18,2,528,1.1421950740541509,137.16477272727272,2.590909090909091,603.0789991005917,72423.0,1368,2163.0
CT,18,3,483,1.0225941979969726,136.22536231884058,2.5714285714285716,493.9129976325377,65796.85,1242,2399.0
CT,18,4,555,0.9909819806969917,130.3875975975976,2.6666666666666665,549.9949992868304,72365.11666666667,1480,2495.0
CT,18,5,553,1.040848101136423,138.62697408077156,2.7034358047016274,575.5889999284419,76660.71666666667,1495,2942.0
CT,18,6,566,0.9675706702450424,139.83380447585395,2.708480565371025,547.644999358694,79145.93333333333,1533,2784.0
CT,18,7,466,1.0004914126329998,82.37861230329041,2.6952789699570814,466.22899828697786,38388.433333333334,1256,2900.0
CT,18,8,423,1.0511276595886738,52.87332545311267,2.6501182033096926,444.627000006009,22365.41666666666,1121,2806.0
CT,18,9,526,0.9805266153622268,39.71143852978452,2.606463878326996,515.7569996805313,20888.21666666666,1371,2701.0
CT,18,10,615,1.3163951224697013,36.055284552845556,2.5479674796747966,809.5830003188663,22174.00000000002,1567,2909.0
CT,18,11,594,1.1352239090272576,35.3290404040404,2.611111111111111,674.323001962191,20985.449999999997,1551,2656.0
CT,18,12,509,1.1174793727991763,34.971054354944286,2.62671905697446,568.7970007547807,17800.26666666664,1337,2636.0
CT,19,1,456,1.0299802640219868,36.338486842105276,2.550438596491228,469.671000394026,16570.350000000006,1163,2364.0
CT,19,2,442,1.1105203639532082,36.52466063348419,2.6312217194570136,490.85000086731804,16143.90000000001,1163,2182.0
CT,19,3,461,1.119726685203997,51.76908893709328,2.5206073752711498,516.1940018790426,23865.550000000003,1162,2509.0
CT,19,4,416,1.1955913505409907,62.79330929487183,2.5721153846153846,497.36600182505214,26122.01666666668,1070,2494.0
CT,19,5,458,0.9595982539481651,59.11579330422126,2.5851528384279474,439.4960003082596,27075.03333333334,1184,2899.0
CT,19,6,462,0.7044545483314866,63.86973304473307,2.554112554112554,325.4580013291468,29507.816666666677,1180,2681.0
CT,19,7,428,0.7530630850452222,64.22122274143308,2.6542056074766354,322.3110003993551,27486.683333333356,1136,2922.0
CT,19,8,418,0.5309449781356126,54.00119617224877,2.648325358851675,221.93500086068605,22572.499999999985,1107,2799.0
CT,19,9,428,0.6475420577542127,58.28843457943925,2.5817757009345796,277.148000718803,24947.449999999997,1105,2687.0
CT,19,10,550,0.46164908938642885,57.21606060606068,2.609090909090909,253.90699916253587,31468.833333333372,1435,2885.0
CT,19,11,464,0.5038857768357372,63.864044540229955,2.586206896551724,233.80300045178205,29632.9166666667,1200,2644.0
CT,19,12,472,0.5451398277529808,55.31285310734469,2.635593220338983,257.3059986994069,26107.666666666693,1244,2547.0
CT,20,1,519,0.6019768761874453,107.6673089274245,2.5529865125240847,312.4259987412841,55879.333333333314,1325,2412.0
CT,20,2,679,0.3132002934693387,396.7794305351011,2.2930780559646537,212.66299926568098,269413.2333333336,1557,2167.0
CT,20,3,526,0.9835475285686569,50.5502851711027,2.9486692015209126,517.3460000271135,26589.45000000002,1551,1841.0
CT,20,4,532,0.9062349609405169,61.49498746867172,3.0018796992481205,482.116999220355,32715.333333333354,1597,1267.0
CT,20,5,402,0.9451293538298354,65.98163349917091,2.95771144278607,379.9420002395938,26524.61666666671,1189,1799.0
CT,20,6,439,0.6820182225747589,67.16571753986334,2.8997722095671983,299.4059997103191,29485.750000000004,1273,
DC,16,6,33,0.17303030303030303,253.87575757575758,2.696969696969697,5.71,8377.9,89,341.0
DC,16,7,54,0.13687037037037036,170.84506172839505,2.5185185185185186,7.390999999999999,9225.633333333333,136,227.0
DC,16,8,67,0.1157313432835821,158.26616915422883,2.611940298507463,7.7540000000000004,10603.833333333332,175,362.0
DC,16,9,71,0.12295774647887324,230.79131455399062,2.6338028169014085,8.73,16386.183333333334,187,329.0
DC,16,10,50,0.05222,108.88533333333334,2.48,2.611,5444.266666666666,124,302.0
DC,16,11,98,0.13949999999999993,136.29744897959182,2.5714285714285716,13.670999999999994,13357.15,252,277.0
DC,16,12,81,0.07739506172839496,74.21790123456792,2.3950617283950617,6.268999999999991,6011.6500000000015,194,298.0
DC,17,1,79,0.08494936708860742,116.74810126582278,2.632911392405063,6.710999999999987,9223.1,208,306.0
DC,17,2,78,0.07498717948717949,100.67243589743589,2.5256410256410255,5.849,7852.45,197,206.0
DC,17,3,62,0.13249999999999995,106.44462365591396,2.3870967741935485,8.214999999999996,6599.566666666666,148,296.0
DC,17,4,53,0.1058867924528302,123.35503144654086,2.4150943396226414,5.612,6537.816666666666,128,296.0
DC,17,5,45,0.07368888755445777,105.73962962962962,2.3777777777777778,3.3159999399505993,4758.283333333333,107,292.0
DC,17,6,39,0.04528205124193334,73.68461538461538,2.3846153846153846,1.7659999984354002,2873.7,93,301.0
DC,17,7,41,0.19746341555734148,182.91585365853658,2.4634146341463414,8.096000037851,7499.549999999999,101,226.0
DC,17,8,78,0.11165384668882049,155.55662393162396,2.5641025641025643,8.709000041727998,12133.416666666668,200,363.0
DC,17,9,77,0.10677922077922078,207.69025974025973,2.5714285714285716,8.222,15992.15,198,337.0
DC,17,10,53,0.14866037735849058,360.0,2.547169811320755,7.8790000000000004,19080.0,135,329.0
DC,17,11,53,0.14890566082716986,262.7465408805031,2.4716981132075473,7.892000023840002,13925.566666666666,131,288.0
DC,17,12,105,0.16270476196148576,224.2163492063492,2.4380952380952383,17.084000005956003,23542.716666666667,256,310.0
DC,18,1,109,0.18397247782433027,222.79785932721714,2.532110091743119,20.053000082851998,24284.966666666667,276,362.0
DC,18,2,124,0.1433064511754436,228.65537634408602,2.7016129032258065,17.769999945755007,28353.266666666666,335,245.0
DC,18,3,86,0.14903488311102325,190.36608527131784,2.5813953488372094,12.816999947548,16371.483333333334,222,291.0
DC,18,4,93,0.13824731208435487,199.68602150537635,2.4086021505376345,12.857000023845002,18570.8,224,313.0
DC,18,5,95,0.0916315788595263,202.4215789473684,2.473684210526316,8.704999991654999,19230.05,235,329.0
DC,18,6,85,0.1973529402649765,211.51764705882354,2.847058823529412,16.774999922523,17979.0,242,332.0
DC,18,7,57,0.18884210537817542,95.50029239766081,2.473684210526316,10.764000006556,5443.516666666666,141,246.0
DC,18,8,47,0.037276596302680855,34.15886524822694,2.4893617021276597,1.752000026226,1605.4666666666662,117,326.0
DC,18,9,65,0.1491538467222923,32.067179487179494,2.5538461538461537,9.695000036948999,2084.3666666666672,166,360.0
DC,18,10,68,0.18948529443314702,30.897303921568636,2.5588235294117645,12.885000021453997,2101.0166666666673,174,347.0
DC,18,11,53,0.13764150956901886,32.35723270440251,2.452830188679245,7.2950000071579995,1714.9333333333332,130,292.0
DC,18,12,69,0.10834782650159422,33.28550724637681,2.536231884057971,7.4760000286100015,2296.7,175,313.0
DC,19,1,102,0.12689215726005884,38.057516339869274,2.450980392156863,12.943000040526002,3881.866666666666,250,349.0
DC,19,2,136,0.06894852952794119,35.90906862745097,2.2205882352941178,9.377000015800002,4883.633333333332,302,256.0
DC,19,3,152,0.12169078975602636,47.75997807017546,2.1907894736842106,18.497000042916007,7259.516666666669,333,349.0
DC,19,4,156,0.17323077017837823,60.71378205128205,2.4358974358974357,27.024000147827007,9471.35,380,357.0
DC,19,5,157,0.0812356689340573,61.92324840764331,2.394904458598726,12.754000022646997,9721.949999999999,376,351.0
DC,19,6,148,0.11385810747175676,60.071846846846846,2.472972972972973,16.85099990582,8890.633333333333,366,349.0
DC,19,7,147,0.06765306145563946,60.0560090702948,2.2244897959183674,9.945000033979,8828.233333333335,327,266.0
DC,19,8,105,0.04913333287356192,60.07666666666667,2.2095238095238097,5.1589999517240015,6308.05,232,360.0
DC,19,9,101,0.07851485202217823,69.4244224422442,2.4257425742574257,7.9300000542400015,7011.866666666664,245,371.0
DC,19,10,111,0.02988288294732432,64.47132132132138,2.4594594594594597,3.3170000071529993,7156.316666666673,273,325.0
DC,19,11,57,0.043473684607877205,72.7447368421053,2.2280701754385963,2.4780000226490007,4146.450000000002,127,284.0
DC,19,12,112,0.08291071432295535,65.33452380952382,2.4017857142857144,9.286000004171,7317.466666666668,269,307.0
DC,20,1,66,0.06907575760284847,57.38484848484848,2.287878787878788,4.559000001787999,3787.4,151,331.0
DC,20,2,42,0.12069047619047621,62.99722222222225,2.8095238095238093,5.069000000000001,2645.8833333333346,118,242.0
DC,20,3,153,0.1770130718954249,37.30479302832243,2.588235294117647,27.08300000000001,5707.633333333331,396,262.0
DC,20,4,366,0.10715573760069408,39.950318761384345,2.7349726775956285,39.21899996185403,14621.816666666671,1001,218.0
DC,20,5,306,0.12833333289313087,31.25664488017427,2.676470588235294,39.26999986529805,9564.533333333327,819,215.0
DC,20,6,235,0.10797021283190208,37.02446808510634,2.5914893617021275,25.37300001549699,8700.74999999999,609,
DE,16,3,8,0.377625,360.0,3.125,3.021,2880.0,25,784.0
DE,16,4,18,0.9496666666666668,360.0,3.111111111111111,17.094,6480.0,56,818.0
DE,16,5,16,0.6606875000000001,360.0,3.875,10.571000000000002,5760.0,62,825.0
DE,16,6,37,0.6300540540540541,293.1081081081081,2.891891891891892,23.312,10845.0,107,1020.0
DE,16,7,30,0.25506666666666666,255.27666666666667,2.8666666666666667,7.651999999999999,7658.3,86,1028.0
DE,16,8,37,0.45491891891891895,326.70405405405404,3.027027027027027,16.832,12088.05,112,956.0
DE,16,9,30,0.6045999999999999,278.98055555555555,3.033333333333333,18.137999999999998,8369.416666666666,91,945.0
DE,16,10,32,0.64346875,268.98072916666666,2.90625,20.591,8607.383333333333,93,856.0
DE,16,11,45,0.42988888888888904,333.3618518518519,2.911111111111111,19.345000000000006,15001.283333333335,131,753.0
DE,16,12,26,0.20973076923076922,210.52243589743588,2.6153846153846154,5.452999999999999,5473.583333333333,68,768.0
DE,17,1,26,0.39215384615384613,272.83012820512823,3.0,10.196,7093.583333333334,78,711.0
DE,17,2,29,0.30017241379310344,293.2367816091954,3.0344827586206895,8.705,8503.866666666667,88,720.0
DE,17,3,20,0.67465,293.8225,2.9,13.492999999999999,5876.45,58,784.0
DE,17,4,25,0.5537199999999999,294.0253333333333,2.92,13.842999999999998,7350.633333333333,73,822.0
DE,17,5,50,0.4061199999552992,295.192,2.72,20.30599999776496,14759.6,136,845.0
DE,17,6,41,0.47224390242267045,280.86544715447155,2.8048780487804876,19.361999999329488,11515.483333333334,115,1049.0
DE,17,7,48,0.38614583333333335,203.54999999999998,2.6875,18.535,9770.4,129,1033.0
DE,17,8,117,0.3758290603588462,147.21866096866097,2.4615384615384617,43.97200006198501,17224.583333333332,288,962.0
DE,17,9,165,0.08453333324844242,85.95585858585859,2.2363636363636363,13.947999985993,14182.716666666667,369,958.0
DE,17,10,118,0.4190932195762203,173.00861581920904,2.440677966101695,49.452999909994,20415.016666666666,288,863.0
DE,17,11,117,0.2005641040975299,115.08219373219373,2.2905982905982905,23.466000179410997,13464.616666666667,268,749.0
DE,17,12,135,0.17120000000000002,102.49938271604938,2.259259259259259,23.112000000000002,13837.416666666666,305,746.0
DE,18,1,97,0.1618453608247423,157.49845360824742,2.402061855670103,15.699000000000003,15277.35,233,719.0
DE,18,2,134,0.20602238629844022,129.76592039800994,2.3656716417910446,27.606999763990988,17388.63333333333,317,679.0
DE,18,3,198,0.17089393924939392,74.11127946127944,2.1363636363636362,33.836999971379996,14674.03333333333,423,734.0
DE,18,4,118,0.13085593216296612,100.11864406779661,2.135593220338983,15.440999995230001,11814.0,252,823.0
DE,18,5,202,0.08807425733132179,74.76410891089108,2.198019801980198,17.790999980927,15102.349999999999,444,875.0
DE,18,6,140,0.17041428675306428,90.94488095238096,2.335714285714286,23.858000145429,12732.283333333333,327,1032.0
DE,18,7,116,0.40239655129257773,86.12356321839083,2.439655172413793,46.677999949939014,9990.333333333336,283,1005.0
DE,18,8,102,0.0781470599454902,30.186764705882364,2.0980392156862746,7.971000114440001,3079.050000000001,214,962.0
DE,18,9,44,0.09743181763999999,30.176515151515158,2.3636363636363638,4.28699997616,1327.7666666666669,104,952.0
DE,18,10,185,0.15004864805583792,34.04378378378377,2.2972972972972974,27.758999890330013,6298.0999999999985,425,893.0
DE,18,11,143,0.25617482474134257,47.74883449883449,2.4545454545454546,36.632999938011984,6828.083333333332,351,744.0
DE,18,12,165,0.22830303037527885,35.06535353535354,2.4545454545454546,37.67000001192101,5785.783333333334,405,789.0
DE,19,1,138,0.11347825976384056,30.251811594202884,2.217391304347826,15.659999847409997,4174.749999999998,306,731.0
DE,19,2,96,0.3524895851214585,30.509722222222223,2.59375,33.83900017166002,2928.9333333333334,249,674.0
DE,19,3,77,0.11083116883116884,75.76471861471863,2.272727272727273,8.534,5833.883333333335,175,786.0
DE,19,4,144,0.1900277777777778,64.1381944444444,2.3333333333333335,27.364000000000004,9235.899999999992,336,861.0
DE,19,5,125,0.33928799942776,65.86706666666664,2.4,42.41099992847,8233.383333333331,300,904.0
DE,19,6,138,0.09376086955657971,83.41570048309177,2.289855072463768,12.938999998808,11511.366666666665,316,1014.0
DE,19,7,150,0.07524,61.72255555555558,2.1733333333333333,11.286,9258.383333333337,326,1014.0
DE,19,8,130,0.060200000000000004,72.86217948717946,2.1923076923076925,7.8260000000000005,9472.08333333333,285,993.0
DE,19,9,104,0.06011538498221154,71.53717948717946,2.0673076923076925,6.25200003815,7439.866666666663,215,987.0
DE,19,10,153,0.13430718924641177,61.50043572984747,2.235294117647059,20.548999954701003,9409.566666666662,342,911.0
DE,19,11,200,0.039125000250389994,63.32583333333335,2.05,7.825000050077999,12665.16666666667,410,768.0
DE,19,12,165,0.10310303046200606,55.936464646464636,2.1151515151515152,17.012000026231,9229.516666666665,349,791.0
DE,20,1,157,0.042579617629388535,55.166666666666664,2.1082802547770703,6.684999967814,8661.166666666666,331,743.0
DE,20,2,201,0.10230348155357213,60.99742951907128,2.1691542288557213,20.562999792268,12260.483333333328,436,689.0
DE,20,3,209,0.46229665084318183,54.07870813397133,2.5789473684210527,96.620000026225,11302.450000000008,539,655.0
DE,20,4,300,1.0016499999523005,47.83333333333338,2.7,300.4949999856902,14350.000000000015,810,458.0
DE,20,5,217,0.7265622118552164,48.02757296466975,2.792626728110599,157.66399997258196,10421.983333333335,606,592.0
DE,20,6,221,0.7806199095022628,51.10037707390652,2.6515837104072397,172.51700000000008,11293.183333333342,586,
FL,16,6,1864,0.19396190987124473,142.57477646638057,2.287017167381974,361.5450000000002,265759.38333333336,4263,18031.0
FL,16,7,4998,0.151595038015206,140.05771641990128,2.306122448979592,757.6719999999996,700008.4666666667,11526,18530.0
FL,16,8,6289,0.18213086341230608,135.85720305294956,2.30593099061854,1145.420999999993,854405.9499999998,14502,18246.0
FL,16,9,5620,0.13576370106761534,122.79416073546857,2.3227758007117436,762.9919999999983,690103.1833333333,13054,17473.0
FL,16,10,5324,0.1709658151765589,135.4130071374906,2.310856498873028,910.2219999999995,720938.85,12303,18877.0
